maxcc,ind,cc,year,week,mage,fage,flfp,heduc,children,adult,food,expend,hincome
7,9308,7,1990,28,54,53,3,2,3,5,2.8008218,6.9448957,8.5261612
7,9506,1,1991,27,28,26,1,4,1,2,1.2537779,7.5589547,10.664888
7,9506,2,1992,3,28,27,1,4,1,2,1.5069097,9.0841818,10.460624
7,9506,3,1992,11,29,27,1,4,1,2,1.9734926,9.0376415,8.5271749
7,9506,4,1992,19,29,27,1,4,1,2,1.2629688,6.3556423,8.5178022
7,9506,5,1992,27,29,27,1,4,1,2,1.800961,5.6575603,10.634174
7,9506,6,1993,3,29,28,1,4,1,2,1.1644514,7.6026449,10.458927
7,9506,7,1993,11,30,28,1,4,1,2,1.5598787,7.4877486,10.408132
7,9618,1,1986,27,34,28,3,4,2,2,1.8575273,6.8340468,4.3467207
7,9618,2,1987,3,34,29,3,4,2,2,1.7700096,4.8986511,5.4753027
7,9618,3,1987,11,35,29,3,4,2,2,1.5075514,4.4830151,4.9809222
7,9618,4,1987,19,35,29,1,4,2,2,.86640638,3.2510204,11.887709
7,9618,5,1987,27,35,29,1,4,2,2,.81538159,2.4100809,10.697182
7,9618,6,1988,3,35,29,1,4,2,2,.74582052,3.9049833,11.883661
7,9618,7,1988,11,35,29,1,4,2,2,1.2197057,11.070646,11.508849
7,9636,1,1985,3,52,48,3,1,3,3,2.4554317,7.5084696,6.7253904
7,9636,2,1985,11,52,48,3,1,3,3,2.0821052,5.1916819,5.2537732
7,9636,3,1985,19,52,49,3,1,3,3,2.5391474,4.3840513,2.968339
7,9636,4,1985,27,53,49,3,1,3,3,2.4055324,6.407908,5.4540296
7,9636,5,1986,3,53,49,3,1,3,3,1.9745364,5.6202111,6.7205677
7,9636,6,1986,11,53,49,3,1,3,3,2.4163141,5.2218032,5.4305992
7,9636,7,1986,19,53,50,3,1,3,3,2.3463848,9.3447504,5.3108974
7,9711,1,1993,27,33,30,3,2,2,2,.90950143,2.6433737,4.0425086
7,9711,2,1994,3,33,31,3,2,2,2,1.0113902,3.8169339,5.014225
7,9711,3,1994,11,33,31,3,2,2,2,.76165485,2.6161261,4.0051575
7,9711,4,1994,19,33,31,3,2,2,2,1.7783515,4.1747842,3.9628444
7,9711,5,1994,27,34,31,3,2,2,2,.75583005,2.3475997,3.9274881
7,9711,6,1995,3,34,32,3,2,2,2,1.2810524,5.1704841,4.3197498
7,9711,7,1995,11,34,32,3,2,2,2,.96604168,2.1445134,5.1146889
7,9724,1,1985,3,52,49,3,2,1,4,3.186065,5.7528658,3.5521207
7,9724,2,1985,11,52,49,3,2,1,4,.69240087,2.6193941,2.9601276
7,9724,3,1985,19,52,50,3,2,1,4,1.0556027,3.3243155,2.9729033
7,9724,4,1985,27,53,50,3,2,1,4,2.0087304,3.7381527,2.9008574
7,9724,5,1986,3,53,50,3,2,1,3,.96625507,2.586833,3.4903271
7,9724,6,1986,11,53,50,3,2,1,3,1.2659628,2.7035167,2.7768698
7,9724,7,1986,19,53,51,3,2,1,3,.87704432,2.248549,3.9664781
7,9741,1,1985,3,44,40,3,2,3,2,1.2223688,3.6931686,6.0749092
7,9741,2,1985,11,44,40,3,2,3,2,1.4323195,3.6231258,4.9257736
7,9741,3,1985,19,44,40,3,2,3,2,.89714038,3.0309792,4.6790361
7,9741,4,1985,27,44,40,3,2,3,2,1.3579531,4.4393272,3.3125732
7,9741,5,1986,3,44,41,3,2,3,2,.80390471,5.4386916,3.6406167
7,9741,6,1986,11,45,41,3,2,3,2,1.4329183,4.5390377,3.645942
7,9741,7,1986,19,45,41,3,2,3,2,.89651567,3.2083352,4.2866735
7,9742,1,1986,27,36,35,3,2,3,2,2.0034184,6.2698479,3.0915508
7,9742,2,1987,3,37,36,3,2,3,2,1.5770625,4.7460299,3.0809581
7,9742,3,1987,11,37,36,3,2,3,2,2.114255,4.8709803,3.396389
7,9742,4,1987,19,37,36,3,2,3,2,1.0627016,3.9944932,3.3538475
7,9742,5,1987,27,37,37,3,2,3,2,1.9361722,7.3810363,2.8492274
7,9742,6,1988,3,38,37,3,2,3,2,1.6319202,9.1741428,3.4049342
7,9742,7,1988,11,38,37,3,2,3,2,2.2991874,5.360074,3.1345599
7,9866,1,1992,19,42,42,1,2,1,2,2.8733912,5.2583618,7.3755598
7,9866,2,1992,27,42,43,1,2,1,2,1.9600734,4.2656693,7.5881362
7,9866,3,1993,3,42,43,1,2,1,2,2.5232997,5.0841784,9.1746674
7,9866,4,1993,11,42,43,1,2,1,2,1.4161835,4.4530449,7.2666149
7,9866,5,1993,19,43,43,1,2,1,2,1.5924759,3.2656808,8.5154619
7,9866,6,1993,27,43,44,1,2,1,2,2.4006941,4.9358311,7.139894
7,9866,7,1994,3,43,44,1,2,1,2,1.6867572,4.9424553,10.249666
7,10005,1,1988,3,25,25,3,3,1,2,1.5601088,4.6095057,5.695333
7,10005,2,1988,11,25,25,3,3,1,2,1.2555318,7.5201602,5.7078199
7,10005,3,1988,19,25,25,1,3,1,2,.86081773,8.2502069,4.9472919
7,10005,4,1988,27,25,26,1,3,1,2,.83816153,7.56809,6.1790934
7,10005,5,1989,3,26,26,3,3,1,2,.9112137,7.9479809,6.0092435
7,10005,6,1989,11,26,26,3,3,1,2,.83380407,5.1530504,6.9460397
7,10005,7,1989,19,26,26,3,3,1,2,.84622318,4.4625688,7.0927844
7,10016,1,1990,3,31,27,1,3,1,2,1.516966,7.8181882,8.5376492
7,10016,2,1990,11,31,27,1,3,1,2,1.6504014,6.2750993,6.7965212
7,10016,3,1990,19,31,28,1,3,1,2,1.3096958,9.2032537,8.3406649
7,10016,4,1990,27,32,28,1,3,1,2,2.7098911,7.921627,7.182447
7,10016,5,1991,3,32,28,1,3,1,2,1.3596134,7.5544324,9.3374825
7,10016,6,1991,11,32,28,1,3,1,2,1.4645447,5.5269251,6.8611479
7,10016,7,1991,19,32,29,1,3,1,2,1.44104,7.3455224,9.7955618
7,10033,1,1986,27,38,37,1,4,3,2,1.0676802,3.6468556,4.9337168
7,10033,2,1987,3,38,37,1,4,3,2,1.5638959,5.4757533,5.5728102
7,10033,3,1987,11,38,38,1,4,3,2,1.8719023,8.3251495,5.0374165
7,10033,4,1987,19,39,38,1,4,3,2,.87446451,8.1313429,5.1522799
7,10033,5,1987,27,39,38,1,4,3,2,1.453326,4.9060383,5.6961308
7,10033,6,1988,3,39,38,1,4,3,2,.73913294,2.9106987,5.3724413
7,10033,7,1988,11,39,39,1,4,3,2,1.6672878,4.2235541,4.9700546
7,10040,1,1986,27,33,29,1,5,1,2,.82348895,4.2973447,7.7358708
7,10040,2,1987,3,33,29,3,5,1,2,1.0843726,7.0499239,7.5465055
7,10040,3,1987,11,33,29,1,5,1,2,1.1438582,6.3745427,5.84378
7,10040,4,1987,19,34,30,1,5,1,2,1.183573,6.2526708,8.9693966
7,10040,5,1987,27,34,30,1,5,1,2,.70336634,4.172667,7.9699326
7,10040,6,1988,3,34,30,1,5,1,2,1.7433794,8.0074272,9.0957661
7,10040,7,1988,11,34,30,1,5,1,2,1.8553338,4.1118336,7.9572191
7,10043,1,1990,27,48,43,3,4,2,3,2.5903294,8.2547989,14.421746
7,10043,2,1991,3,48,43,3,4,2,3,2.2754388,9.3466158,15.249799
7,10043,3,1991,11,48,43,3,4,2,3,2.093293,7.2900429,14.775361
7,10043,4,1991,19,49,44,3,4,2,3,1.7580559,10.868815,14.465873
7,10043,5,1991,27,49,44,3,4,2,3,2.815079,10.728436,15.832191
7,10043,6,1992,3,49,44,3,4,1,4,3.2431679,9.4817505,18.483156
7,10043,7,1992,11,49,44,3,4,1,4,1.3052063,8.0053453,16.205305
7,10046,1,1985,3,30,29,3,1,1,2,.93000096,2.6541526,4.2549367
7,10046,2,1985,11,30,29,1,1,2,2,2.2895238,4.6304917,4.8640285
7,10046,3,1985,19,30,30,1,1,2,2,2.2771688,4.9147868,4.894762
7,10046,4,1985,27,30,30,1,1,2,2,.98019451,4.8336911,6.139163
7,10046,5,1986,3,31,30,1,1,2,2,.81959915,5.2529235,7.7434969
7,10046,6,1986,11,31,30,1,1,2,2,1.4416503,3.2201669,6.7903275
7,10046,7,1986,19,31,31,1,1,2,2,1.1381605,3.7146525,7.3465457
7,10060,1,1985,3,27,27,1,5,0,2,1.0579478,4.5468841,7.2795777
7,10060,2,1985,11,27,27,1,5,0,2,1.0582118,4.0682817,5.5770693
7,10060,3,1985,19,28,27,1,5,0,2,1.188936,4.5066762,5.1232376
7,10060,4,1985,27,28,28,1,5,0,2,.43214256,4.3647242,5.217186
7,10060,5,1986,3,28,28,1,5,0,2,.44729188,5.1995778,7.0607777
7,10060,6,1986,11,28,28,1,5,0,2,.96016878,4.3524175,6.7866468
7,10060,7,1986,19,29,28,1,5,0,2,.73558551,3.8088074,9.0138283
7,10106,1,1991,19,28,26,3,3,1,2,1.1620454,2.7352872,2.7773321
7,10106,2,1991,27,28,26,1,3,1,2,.66497725,4.4351249,3.2386603
7,10106,3,1992,3,28,27,1,3,1,2,.77945364,4.8555694,3.3742323
7,10106,4,1992,11,28,27,3,3,1,2,1.0080029,3.8201447,3.1359131
7,10106,5,1992,19,29,27,3,3,1,2,1.2071462,5.3184958,3.2842703
7,10106,6,1992,27,29,27,3,3,1,2,.86978817,4.2512817,4.1960235
7,10106,7,1993,3,29,28,3,3,1,2,.65386933,3.1841164,4.1953778
7,10208,1,1985,3,30,28,3,3,3,2,2.2268462,3.5658603,2.9118311
7,10208,2,1985,11,30,29,3,3,3,2,1.1707835,3.1915112,2.8974144
7,10208,3,1985,19,30,29,3,3,3,2,2.2027197,3.4254763,2.8679235
7,10208,4,1985,27,31,29,3,3,3,2,2.0660443,3.8757293,2.7083621
7,10208,5,1986,3,31,29,3,3,3,2,1.5234082,3.691328,3.5995345
7,10208,6,1986,11,31,30,3,3,3,2,1.7767838,8.0536213,2.6788125
7,10208,7,1986,19,32,30,3,3,3,2,.14811563,3.4851491,2.6197658
7,10220,1,1988,27,48,47,3,5,3,4,5.8899717,21.337748,36.838631
7,10220,2,1989,3,48,47,3,5,3,4,4.5987768,16.427944,6.6847744
7,10220,3,1989,11,49,47,3,5,3,4,4.7373395,10.409356,7.0614805
7,10220,4,1989,19,49,48,3,5,3,4,3.9815993,12.024353,6.4886723
7,10220,5,1989,27,49,48,3,5,3,4,3.7100348,12.146411,8.0242853
7,10220,6,1990,3,49,48,3,5,2,5,3.9229498,12.12796,9.2041779
7,10220,7,1990,11,50,48,3,5,2,5,3.0780294,9.7390776,8.6746807
7,10224,1,1985,3,34,30,1,4,2,2,2.8211303,8.7655706,4.790432
7,10224,2,1985,11,34,30,1,4,2,2,2.2900896,4.5929093,5.4336128
7,10224,3,1985,19,35,30,1,4,2,2,2.4590724,8.3152666,5.6065245
7,10224,4,1985,27,35,30,1,4,2,2,2.3114133,6.5824232,6.0010738
7,10224,5,1986,3,35,31,1,4,2,2,1.1170962,4.3905339,7.403574
7,10224,6,1986,11,35,31,1,4,2,2,1.8733596,5.7901678,6.4257393
7,10224,7,1986,19,35,31,1,4,2,2,2.1842897,6.0217838,6.4925718
7,10232,1,1986,27,61,54,3,1,2,3,2.6706774,8.4024973,5.3600621
7,10232,2,1987,3,61,54,3,1,2,3,2.8379648,8.1505127,7.0760465
7,10232,3,1987,11,61,55,3,1,2,3,2.3059666,6.8242435,5.6830668
7,10232,4,1987,19,61,55,3,1,2,3,2.4901125,8.4106808,4.781723
7,10232,5,1987,27,62,55,3,1,2,3,2.7303317,9.6304808,5.9474406
7,10232,6,1988,3,62,55,3,1,2,3,2.7434857,10.117531,7.3728433
7,10232,7,1988,11,62,56,3,1,2,3,3.0048466,8.3498774,5.9899435
7,10246,1,1986,19,30,28,1,5,0,2,1.1999031,4.7813749,6.0456133
7,10246,2,1986,27,31,28,3,5,1,2,1.2058582,6.1177654,4.0877171
7,10246,3,1987,3,31,28,3,5,1,2,1.1025783,4.8732648,9.5091915
7,10246,4,1987,11,31,28,1,5,1,2,1.2129139,4.2643619,8.1042547
7,10246,5,1987,19,31,29,1,5,1,2,1.3864759,18.62561,8.5340471
7,10246,6,1987,27,32,29,3,5,1,2,1.0615917,6.8283081,5.6067414
7,10246,7,1988,3,32,29,3,5,1,2,1.1102917,5.598382,9.293849
7,10250,1,1990,19,42,34,1,5,2,2,3.4281988,13.272765,20.941828
7,10250,2,1990,27,42,34,1,5,2,2,1.6767817,16.492613,19.524147
7,10250,3,1991,3,42,34,1,5,2,2,1.3316329,10.954468,32.315987
7,10250,4,1991,11,43,35,1,5,2,2,2.7418635,11.200743,30.043026
7,10250,5,1991,19,43,35,1,5,2,2,.89810342,15.770308,24.45726
7,10250,6,1991,27,43,35,1,5,2,2,3.4847932,22.493591,20.968779
7,10250,7,1992,3,43,35,1,5,2,2,2.1396515,21.77832,30.69593
7,10254,1,1994,11,52,52,3,5,1,4,4.3599529,15.781325,35.972538
7,10254,2,1994,19,52,52,3,5,1,4,3.1840641,11.836842,17.118475
7,10254,3,1994,27,53,53,3,5,1,4,1.2484363,12.941014,16.095564
7,10254,4,1995,3,53,53,3,5,1,4,3.4145081,15.781487,13.293401
7,10254,5,1995,11,53,53,3,5,1,4,2.5483654,16.183483,12.706148
7,10254,6,1995,19,53,53,3,5,1,4,.6966452,6.7278609,13.648276
7,10254,7,1995,27,54,54,3,5,1,4,2.4560535,13.094714,12.51993
7,10256,1,1986,19,48,46,3,5,2,2,1.7322873,11.787501,12.383083
7,10256,2,1986,27,48,46,3,5,1,3,3.1259103,10.317691,13.499772
7,10256,3,1987,3,48,46,3,5,1,3,1.0396714,4.9031196,14.59223
7,10256,4,1987,11,48,46,3,5,1,3,1.6334958,10.188795,14.493502
7,10256,5,1987,19,49,47,3,5,1,3,.96390939,4.7795515,14.112724
7,10256,6,1987,27,49,47,3,5,1,3,1.6026796,8.0295372,18.756319
7,10256,7,1988,3,49,47,3,5,1,3,1.5596311,8.9677515,19.805899
7,10282,1,1990,19,53,49,3,5,1,4,2.1228151,9.2127399,11.059047
7,10282,2,1990,27,54,50,3,5,1,4,2.1265302,16.288363,12.416029
7,10282,3,1991,3,54,50,3,5,0,5,2.4758766,19.172543,12.861821
7,10282,4,1991,11,54,50,3,5,0,5,1.3206291,15.350116,10.721229
7,10282,5,1991,19,54,50,3,5,0,5,1.9633441,7.920783,10.517752
7,10282,6,1991,27,55,51,3,5,0,5,1.7159588,6.4361839,10.578259
7,10282,7,1992,3,55,51,3,5,0,5,1.5436512,6.6612282,11.368106
7,10284,1,1994,11,44,39,3,4,3,2,1.8799752,16.037336,23.198172
7,10284,2,1994,19,44,39,3,4,3,2,1.4253567,26.896166,24.286446
7,10284,3,1994,27,45,40,3,4,3,2,1.3419766,17.63158,22.919216
7,10284,4,1995,3,45,40,1,4,3,2,2.1063008,18.226627,22.386061
7,10284,5,1995,11,45,40,1,4,3,2,.97717094,29.338856,24.313038
7,10284,6,1995,19,45,40,1,4,3,2,1.9983236,23.768766,21.696459
7,10284,7,1995,27,46,41,1,4,3,2,1.4744331,23.042183,21.823166
7,10298,1,1986,19,29,27,1,5,1,2,1.969106,7.0969605,11.698845
7,10298,2,1986,27,29,28,1,5,1,2,1.4810658,11.152419,17.939651
7,10298,3,1987,3,29,29,1,5,1,2,.85013777,14.091217,18.766935
7,10298,4,1987,11,29,29,1,5,1,2,1.0565521,11.736425,16.327633
7,10298,5,1987,19,29,29,1,5,1,2,2.388097,11.641438,16.216709
7,10298,6,1987,27,30,29,1,5,1,2,2.0298374,11.737305,19.477095
7,10298,7,1988,3,30,30,1,5,1,2,.7012369,9.1673374,22.40649
7,10329,1,1991,11,52,49,3,4,0,4,1.2781333,7.0859704,7.1819701
7,10329,2,1991,19,52,49,3,4,0,4,1.615574,6.5449476,7.0705752
7,10329,3,1991,27,53,50,3,4,0,4,.74102587,5.6835184,5.1829395
7,10329,4,1992,3,53,50,3,4,0,4,5.132494,12.328504,9.3711863
7,10329,5,1992,11,53,50,3,4,0,4,1.1126009,8.643198,8.399229
7,10329,6,1992,19,53,50,3,4,0,4,2.3513165,31.648937,10.610126
7,10329,7,1992,27,54,51,3,4,0,4,1.709783,10.595113,8.3763027
7,10528,1,1987,27,37,35,3,2,3,2,1.5412468,2.8469906,3.0270088
7,10528,2,1988,3,38,36,3,2,3,2,2.211189,4.9433169,3.2737308
7,10528,3,1988,11,38,36,3,2,3,2,2.089581,3.8401911,3.2670515
7,10528,4,1988,19,38,36,3,2,3,2,2.6568279,4.4102044,3.6789324
7,10528,5,1988,27,38,36,3,2,3,2,.94071949,2.8614595,2.6850958
7,10528,6,1989,3,39,37,3,2,3,2,1.5666245,4.4583478,2.9530115
7,10528,7,1989,11,39,37,3,2,3,2,1.5929079,4.1998148,3.3632374
7,10543,1,1986,28,40,35,3,3,2,2,3.1954916,8.7465544,4.6929741
7,10543,2,1987,4,41,36,3,3,2,2,2.185488,4.5239911,4.6232653
7,10543,3,1987,12,41,36,3,3,2,2,2.3242171,6.4737434,4.6962981
7,10543,4,1987,20,41,36,3,3,2,2,2.1611812,23.402393,4.6133003
7,10543,5,1987,28,42,36,3,3,2,2,2.3320551,5.5590396,4.7190824
7,10543,6,1988,4,42,37,3,3,2,2,1.6011894,4.8252249,5.7174101
7,10543,7,1988,12,42,37,3,3,2,2,1.5601339,4.2572336,4.5375242
7,10712,1,1987,28,33,28,3,2,3,2,1.2714208,3.1297326,3.5057313
7,10712,2,1988,4,33,29,3,2,3,2,.39902353,1.3716395,.38264975
7,10712,3,1988,12,33,29,3,2,3,2,1.8212911,6.0276222,6.0396829
7,10712,4,1988,20,33,29,3,2,3,2,2.3186221,4.3838029,5.5176487
7,10712,5,1988,28,34,29,3,2,4,2,1.9805177,7.185698,5.5955052
7,10712,6,1989,4,34,30,3,2,4,2,1.9347239,4.0991731,5.4156251
7,10712,7,1989,12,34,30,3,2,4,2,1.8465899,10.631845,4.1107979
7,10732,1,1991,28,30,27,3,4,2,2,1.3783491,4.834805,5.6295962
7,10732,2,1992,4,30,27,3,4,2,2,.96176261,3.1362255,4.4880514
7,10732,3,1992,12,30,27,3,4,2,2,1.4241914,4.2286806,5.8005662
7,10732,4,1992,20,31,27,3,4,2,2,.69758999,4.3327641,6.3349857
7,10732,5,1992,28,31,28,3,4,2,2,.46680644,4.9025345,5.1159039
7,10732,6,1993,4,31,28,3,4,2,2,.7206853,3.6479688,5.2096815
7,10732,7,1993,12,31,28,3,4,2,2,1.0982885,4.2877712,6.305418
7,10747,1,1989,28,49,50,3,2,0,3,.95201528,2.7843597,7.9955754
7,10747,2,1990,4,49,50,3,2,0,3,1.1755036,4.9770708,8.3384247
7,10747,3,1990,12,49,50,3,2,0,3,1.5003904,3.4124439,8.0785351
7,10747,4,1990,20,49,50,3,2,0,3,2.1296875,7.061245,8.130847
7,10747,5,1990,28,50,51,3,2,0,3,2.2752535,5.0258465,7.756422
7,10747,6,1991,4,50,51,3,2,0,3,2.0267076,11.472963,9.4380741
7,10747,7,1991,12,50,51,3,2,0,3,1.9998835,6.8434162,11.451827
7,10755,1,1989,28,45,38,3,2,2,2,1.5639452,4.4593353,4.3584113
7,10755,2,1990,4,45,39,3,2,2,2,1.0431731,6.3011885,5.9610362
7,10755,3,1990,12,46,39,3,2,1,2,1.1738712,5.2703314,6.746274
7,10755,4,1990,20,46,39,3,2,1,2,1.3772087,2.7215445,6.4373736
7,10755,5,1990,28,46,39,3,2,1,2,1.6098429,10.700114,6.6723146
7,10755,6,1991,4,46,40,3,2,1,2,1.0741578,3.2126541,7.4190931
7,10755,7,1991,12,47,40,3,2,1,2,.67002207,2.2472613,6.3609328
7,10828,1,1993,12,49,44,3,5,1,3,1.1737058,8.2222033,15.002904
7,10828,2,1993,20,49,44,3,5,1,3,2.2194228,36.283024,14.694495
7,10828,3,1993,28,49,44,3,5,1,3,1.4457364,10.942629,15.842311
7,10828,4,1994,4,49,45,3,5,1,3,1.2522149,9.111104,16.308813
7,10828,5,1994,12,50,45,3,5,1,3,2.0384386,7.0669098,15.236707
7,10828,6,1994,20,50,45,3,5,1,4,2.1326721,9.4716969,15.959397
7,10828,7,1994,28,50,45,3,5,1,3,1.8740247,11.943384,19.372793
7,10854,1,1990,4,28,25,3,2,2,3,.94772387,2.3919446,6.3912592
7,10854,2,1990,12,28,25,3,2,2,3,2.1112297,3.5730059,4.2240443
7,10854,3,1990,20,28,25,3,2,2,3,2.2473297,3.2132931,4.3545704
7,10854,4,1990,28,29,26,3,2,2,3,3.641731,5.2635555,4.2794142
7,10854,5,1991,4,29,26,3,2,2,3,1.6035017,2.8133864,4.7077031
7,10854,6,1991,12,29,26,3,2,2,3,1.4293804,2.1658926,4.1957746
7,10854,7,1991,20,29,26,3,2,2,3,1.7079666,2.8523035,5.3663707
7,10993,1,1988,20,30,28,1,4,1,2,1.0299206,5.3703537,7.5942507
7,10993,2,1988,28,30,29,1,4,1,2,1.3293203,8.7346392,7.6183896
7,10993,3,1989,4,30,29,1,4,1,2,1.3391944,6.377542,11.020522
7,10993,4,1989,12,31,29,1,4,1,2,1.2492868,4.9000673,8.3364563
7,10993,5,1989,20,31,29,1,4,1,2,1.3421282,7.4614339,10.639719
7,10993,6,1989,28,31,29,1,4,1,2,.69219679,5.0266523,8.0142422
7,10993,7,1990,4,31,30,1,4,1,2,1.069142,6.0657444,10.305905
7,11005,1,1994,12,50,47,3,1,0,6,2.2993147,7.4125638,8.5772543
7,11005,2,1994,20,50,47,3,1,0,6,2.1196563,6.2793341,11.047108
7,11005,3,1994,28,51,47,3,1,0,5,2.1096034,5.69977,8.4378223
7,11005,4,1995,4,51,47,3,1,0,5,2.0734355,5.8527875,11.446017
7,11005,5,1995,12,51,48,3,1,0,5,2.0825601,7.7702799,8.7027998
7,11005,6,1995,20,51,48,3,1,0,6,1.7474618,10.956052,11.265885
7,11005,7,1995,28,52,48,3,1,0,3,1.75385,5.2993593,5.5629697
7,11007,1,1986,20,46,47,3,2,1,2,1.0155075,5.2158051,3.6284797
7,11007,2,1986,28,46,47,3,2,1,2,.98464203,3.6017106,3.4144461
7,11007,3,1987,4,46,47,3,2,1,2,1.2636656,6.7627311,4.3767209
7,11007,4,1987,12,47,48,3,2,0,3,1.8442801,7.5937052,3.6405256
7,11007,5,1987,20,47,48,3,2,0,3,1.5442533,4.2715716,3.5759318
7,11007,6,1987,28,47,48,3,2,0,3,2.416625,9.290905,3.3447566
7,11007,7,1988,4,47,48,3,2,0,3,2.4912698,7.8413291,4.1987705
7,11067,1,1986,28,29,25,1,4,0,2,1.2045454,3.0724607,8.4502392
7,11067,2,1987,4,29,25,1,4,0,2,.58648127,3.1447463,8.3626003
7,11067,3,1987,12,30,26,1,4,0,2,.73034608,4.1534514,8.3060207
7,11067,4,1987,20,30,26,1,4,0,2,1.021283,3.9526882,8.2019835
7,11067,5,1987,28,30,26,1,4,0,2,1.2656765,5.3932161,10.110162
7,11067,6,1988,4,30,26,1,4,0,2,.70346606,4.1434283,10.085091
7,11067,7,1988,12,31,27,1,4,0,2,1.0543549,4.0444427,7.9818172
7,11127,1,1993,20,52,46,3,4,3,2,2.095417,7.2107005,5.967454
7,11127,2,1993,28,52,46,3,4,3,2,2.9906275,6.3697433,6.4848576
7,11127,3,1994,4,53,46,3,4,3,2,1.8721111,6.8432655,7.0328197
7,11127,4,1994,12,53,46,3,4,3,2,2.2420373,7.1414719,6.3369269
7,11127,5,1994,20,53,47,3,4,2,3,1.2507274,4.856349,6.5414076
7,11127,6,1994,28,53,47,3,4,2,3,2.0317922,4.9963236,6.2140393
7,11127,7,1995,4,54,47,3,4,2,3,2.2763388,7.2403998,6.3608532
7,11142,1,1989,20,25,25,1,4,0,2,.9500106,6.0002632,4.8099785
7,11142,2,1989,28,25,25,1,4,0,2,.89342326,8.1296082,4.7713509
7,11142,3,1990,4,26,25,1,4,0,2,1.395686,7.3846302,5.4553962
7,11142,4,1990,12,26,25,1,4,0,2,.94170457,13.904264,4.2806668
7,11142,5,1990,20,26,26,1,4,0,2,1.0002955,3.5343103,5.0193906
7,11142,6,1990,28,26,26,1,4,0,2,.47427073,3.5550785,4.1160779
7,11142,7,1991,4,27,26,1,4,0,2,.76193237,4.1222763,5.0301485
7,11166,1,1988,12,46,36,1,3,2,2,2.1521549,5.4160671,6.5446634
7,11166,2,1988,20,47,36,1,3,2,2,1.7202582,6.8769212,7.1353688
7,11166,3,1988,28,47,36,1,3,2,2,1.6220188,7.7579279,6.3255353
7,11166,4,1989,4,47,36,1,3,2,2,1.860208,4.666801,8.10357
7,11166,5,1989,12,47,37,1,3,2,2,2.0778618,4.4012842,7.2117662
7,11166,6,1989,20,48,37,1,3,2,2,2.2887266,5.0107837,7.9664559
7,11166,7,1989,28,48,37,1,3,2,2,2.4019928,10.87075,7.248641
7,11237,1,1991,4,32,29,1,1,2,2,1.8699896,5.771884,9.6948595
7,11237,2,1991,12,32,29,1,1,2,2,1.7823809,6.9080801,8.5196638
7,11237,3,1991,20,32,30,1,1,2,2,.60159045,4.7561793,8.8393431
7,11237,4,1991,28,32,30,1,1,2,2,2.701134,12.156774,8.2719927
7,11237,5,1992,4,33,30,1,1,2,2,1.5370404,12.455606,9.804944
7,11237,6,1992,12,33,30,1,1,2,2,1.4070823,17.45322,8.4795084
7,11237,7,1992,20,33,31,1,1,2,2,1.5089966,6.2222447,8.7064171
7,11296,1,1987,4,42,40,3,1,2,2,1.4564502,2.5399554,2.7085347
7,11296,2,1987,12,42,40,3,1,2,2,1.0956836,1.6054164,2.1387162
7,11296,3,1987,20,43,41,3,1,2,2,1.1295838,1.8011769,2.7162843
7,11296,4,1987,28,43,41,3,1,2,2,.95819306,3.46826,2.6929793
7,11296,5,1988,4,43,41,3,1,2,2,1.5572426,2.4788616,2.7823176
7,11296,6,1988,12,43,41,3,1,2,2,1.6476727,2.5732086,2.2814424
7,11296,7,1988,20,44,42,3,1,2,2,1.2481475,2.9950662,2.3003333
7,11398,1,1985,4,50,46,3,1,1,3,1.1244036,6.9920249,8.3597727
7,11398,2,1985,12,51,46,3,1,1,3,.99938035,3.7656541,4.8689475
7,11398,3,1985,20,51,47,3,1,1,3,.90520412,4.6961436,3.7833314
7,11398,4,1985,28,51,47,3,1,1,3,.84615707,2.250412,4.9943542
7,11398,5,1986,4,51,47,3,1,1,3,1.2579975,3.0184586,6.0087223
7,11398,6,1986,12,51,47,3,1,1,2,.76439774,1.8837223,3.3751616
7,11398,7,1986,20,52,48,3,1,1,2,1.2028987,2.3965399,3.9571109
7,11406,1,1986,28,32,29,3,2,3,2,1.8652402,4.1647825,4.2869506
7,11406,2,1987,4,32,30,3,2,3,2,2.5565903,4.7455668,4.8279629
7,11406,3,1987,12,32,30,3,2,3,2,1.9495078,4.6501436,5.171927
7,11406,4,1987,20,33,30,3,2,3,2,1.8623869,4.1000762,5.1071458
7,11406,5,1987,28,33,30,3,2,3,2,1.7314492,3.1825116,4.0900202
7,11406,6,1988,4,33,31,3,2,3,2,2.1653316,5.1811314,5.2338705
7,11406,7,1988,12,33,31,3,2,3,2,1.6664772,3.1333416,5.2285748
7,11413,1,1986,28,51,50,3,2,0,4,1.6235106,9.5501518,5.9443655
7,11413,2,1987,4,51,50,3,2,0,4,2.1451757,7.7872038,7.4027638
7,11413,3,1987,12,52,51,3,2,0,4,1.8291537,5.1985474,5.3750377
7,11413,4,1987,20,52,51,3,2,0,4,1.2396574,5.4326077,5.0141678
7,11413,5,1987,28,52,51,3,2,0,4,1.372426,6.2705092,5.8215494
7,11413,6,1988,4,52,51,3,2,0,4,1.1241446,7.5630074,5.898643
7,11413,7,1988,12,53,52,3,2,0,4,1.5518664,5.3648138,5.9433837
7,11422,1,1988,28,35,31,3,4,2,2,1.3768176,3.5214722,5.070673
